#F 
#S Material: Ge202 Wavelength: 1.6125 AA 
#C 
#N 7 
#L  Th-ThB{in} [microrad]  Th-ThB{out} [microrad]  phase_p[rad]  phase_s[rad]  Circ Polariz  p-polarized  s-polarized
    -2.747224E+02    -2.747224E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   2.51733491E-03
    -2.715421E+02    -2.715421E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   2.56870851E-03
    -2.683618E+02    -2.683618E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   2.62167376E-03
    -2.651814E+02    -2.651814E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   2.67629719E-03
    -2.620011E+02    -2.620011E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   2.73264890E-03
    -2.588208E+02    -2.588208E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   2.79080269E-03
    -2.556404E+02    -2.556404E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   2.85083640E-03
    -2.524601E+02    -2.524601E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   2.91283208E-03
    -2.492797E+02    -2.492797E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   2.97687634E-03
    -2.460994E+02    -2.460994E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   3.04306063E-03
    -2.429191E+02    -2.429191E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   3.11148158E-03
    -2.397387E+02    -2.397387E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   3.18224132E-03
    -2.365584E+02    -2.365584E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   3.25544792E-03
    -2.333781E+02    -2.333781E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   3.33121576E-03
    -2.301977E+02    -2.301977E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   3.40966601E-03
    -2.270174E+02    -2.270174E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   3.49092709E-03
    -2.238371E+02    -2.238371E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   3.57513524E-03
    -2.206567E+02    -2.206567E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   3.66243506E-03
    -2.174764E+02    -2.174764E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   3.75298015E-03
    -2.142961E+02    -2.142961E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   3.84693382E-03
    -2.111157E+02    -2.111157E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   3.94446976E-03
    -2.079354E+02    -2.079354E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   4.04577296E-03
    -2.047551E+02    -2.047551E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   4.15104048E-03
    -2.015747E+02    -2.015747E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   4.26048252E-03
    -1.983944E+02    -1.983944E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   4.37432342E-03
    -1.952141E+02    -1.952141E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   4.49280282E-03
    -1.920337E+02    -1.920337E+02     0.000000E+00     0.000000E+00     0.000000E+00   0.00000000E+00   4.61617701E-03
